ChEMBL ID,Smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL257726,CC[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,11.867433458745756,-1.048960834206144,11.867433458745756,0.23646337238599147,0.6766166474835648,343.44800000000004,322.28000000000003,343.124214532,126,0,0.3260465207441163,-0.47970863309506745,0.47970863309506745,0.3260465207441163,1.0416666666666667,1.625,2.1666666666666665,32.116996707212046,10.00339011089442,2.224817027805303,-2.1674863549725925,2.1941609163063207,-2.4486527256542825,7.813771111603626,-0.14124074545212745,2.070695178329372,685.5179051177647,17.526733258565955,13.475990295386625,14.370417486386541,11.507239053047547,7.865286942021867,8.381684721516189,5.590530903638149,6.213878165055422,3.8048181361039815,4.4044752079866205,2.3529730651240475,2.427508664374041,-2.27,239989.77566350493,18.074215623293703,8.54532042354979,4.862157575598351,146.86529892563058,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,61.52104081584511,23.111176098016994,6.4208216229260096,5.249938029982174,14.69560176298435,24.505274165316344,0.0,5.316788604006331,0.0,31.05715930467278,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,0.0,18.90801031431363,54.59730361615449,0.0,11.126902983393991,0.0,66.4,17.261084147081984,14.69560176298435,0.0,12.328001352277514,6.4208216229260096,16.690354475090988,0.0,0.0,61.52104081584511,17.94557775201932,0.0,0.0,4.143082226049351,23.26645222600677,11.384699110648263,3.0270912157460685,-1.4016098688735767,16.688680344883146,0.7851301589192865,1.8286968088429127,0.0,0.2631578947368421,24,2,4,0,0,0,2,0,2,3,3,5,7,0,0,0,2,3.1739000000000015,98.21350000000005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL404044,CC(C)(S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,11.957942718005015,-1.0619729279325238,11.957942718005015,0.22222300957419994,0.7059213407342798,343.44800000000004,322.28000000000003,343.124214532,126,0,0.32604667143095345,-0.47970863225031185,0.47970863225031185,0.32604667143095345,1.0416666666666667,1.5833333333333333,2.0833333333333335,32.117125405633,10.000779394155616,2.27761695160569,-2.210271649170386,2.197494597133057,-2.479919547740512,7.82262494264961,-0.14153918731639464,2.100494028771336,705.6418011767763,17.742276208189786,13.691533245010453,14.585960436010367,11.269875513468989,7.676664643779461,8.123878239279419,6.190375206729469,7.308409195479364,3.6599748904249916,3.8630653822175094,2.234519919333463,2.2990696417702536,-2.27,177839.4507643326,18.074215623293703,7.532887161378982,4.862157575598351,146.86529892563058,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,54.59730361615449,30.537828874472233,6.4208216229260096,4.747022453217559,14.69560176298435,24.505274165316344,0.0,5.316788604006331,0.0,31.05715930467278,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,27.771875694509582,16.00989599106965,0.0,19.410925891078243,54.59730361615449,0.0,11.126902983393991,0.0,66.4,22.665348299668878,14.69560176298435,0.0,6.4208216229260096,0.0,16.690354475090988,0.0,13.847474399381248,54.59730361615449,17.94557775201932,0.0,-0.9257274159312052,4.167773584074043,23.372988034774718,11.878436368208643,3.009318951167346,-1.4655478885258826,16.63139066817362,0.22222300957419994,3.248033577373404,0.0,0.2631578947368421,24,2,4,0,0,0,2,0,2,3,3,5,6,0,0,0,2,3.1739000000000015,98.21350000000005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL253428,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,12.209989852052441,-1.0405615919207183,12.209989852052441,0.08652512290499281,0.6746990369587161,345.4640000000001,322.28000000000003,345.139864596,128,0,0.326046525092612,-0.47970863308354666,0.47970863308354666,0.326046525092612,1.1666666666666667,1.8333333333333333,2.4583333333333335,32.116997305604265,10.001656488350944,2.2574932931723724,-2.2054085049617314,2.1757431820928588,-2.4626609550510064,7.814029627386879,-0.14135552012111405,2.122328836182052,731.3786102443452,17.689869965382485,13.898640026196999,14.793067217196914,11.417922655570507,8.10930387787816,8.625701657372481,6.115408466164727,6.67174975291186,4.319866440953668,5.063336048844057,2.5403126941963814,2.825666804124268,-2.01,209474.10669777892,18.330409365344277,8.196143370256474,4.507750968124627,147.21975348009497,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,62.73286550153853,22.253805966787983,6.4208216229260096,5.249938029982174,14.69560176298435,35.27772259424594,0.0,5.316788604006331,5.917906046161393,37.9808965043634,0.0,48.02802097092827,0.0,0.0,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,25.831747514004253,42.46456947923127,0.0,10.772448428929591,0.0,66.4,17.261084147081984,14.69560176298435,0.0,18.24590739843891,0.0,22.756721543552597,0.0,0.0,56.31204387861251,17.94557775201932,0.0,0.0,4.312624509773981,23.735249914410716,13.695876090594556,0.8756058148568072,-1.2865619267296753,12.766225396216052,1.0524907729540596,3.9040449834790563,0.0,0.3684210526315789,24,2,4,0,0,0,2,0,2,3,3,5,7,0,0,0,2,3.2962000000000016,99.44750000000006,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL400527,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)O,12.261208427815571,-1.0407694003527335,12.261208427815571,0.08364227506633704,0.6746990369587161,345.4640000000001,322.28000000000003,345.139864596,128,0,0.326046924361748,-0.4797086308764574,0.4797086308764574,0.326046924361748,1.1666666666666667,1.8333333333333333,2.5,32.11699730561538,9.978751757484062,2.2608974549648857,-2.2086518736986753,2.201985565337122,-2.4629497310255632,7.814029779532855,-0.14134741517622706,2.1936716094878275,726.128610244345,17.689869965382485,13.898640026196999,14.793067217196914,11.434759407976115,8.115286942021868,8.631684721516189,6.072177772625974,6.628519059373106,4.370136631650933,5.1136062395413235,2.6292556701098513,2.914609780037737,-2.01,214326.16740449914,18.330409365344277,8.196143370256474,4.290489929621236,147.21975348009497,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,62.73286550153853,22.253805966787983,6.4208216229260096,5.249938029982174,14.69560176298435,35.27772259424594,0.0,5.316788604006331,5.917906046161393,37.9808965043634,0.0,48.02802097092827,0.0,0.0,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,25.831747514004253,42.46456947923127,0.0,10.772448428929591,0.0,66.4,17.261084147081984,14.69560176298435,0.0,18.24590739843891,0.0,22.756721543552597,0.0,0.0,56.31204387861251,17.94557775201932,0.0,0.0,4.323222230811517,23.858956837364573,13.670768281720061,0.9028280370790294,-1.2901641518254068,12.635823989728358,1.0476964232790351,3.906423907398384,0.0,0.3684210526315789,24,2,4,0,0,0,2,0,2,3,3,5,7,0,0,0,2,3.2962000000000016,99.44750000000008,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL412123,N[C@H](Cc1ccccc1)P(=O)(O)C[C@@H](Cc1ccccc1)C(=O)O,12.59051666036785,-3.7990686807130256,12.59051666036785,0.20712333081380696,0.6375858977770875,347.351,325.17500000000007,347.1286448139999,128,0,0.30689157797128513,-0.48100616529788265,0.48100616529788265,0.30689157797128513,0.9583333333333334,1.4166666666666667,1.875,31.177674509408988,10.013881771715319,2.3373836042191765,-2.2241495734805383,2.4683303359316544,-2.2900219083703734,7.582818521254256,-0.14051012569062793,2.059108882284697,705.4734042775925,17.579139501373252,13.285011210452383,14.179438401452298,11.381847280265067,7.759959110133167,9.673960793331275,5.920152287599587,8.45983933637096,3.962032297116187,6.145005956230838,2.577957571734689,4.261677829593865,-1.9399999999999995,200886.25395157438,18.399398935918146,8.24504799757473,5.305983453561546,141.1443004716098,15.733606474755366,0.0,0.0,7.368827530443599,0.0,5.969305287951849,9.35958546900315,0.0,0.0,0.0,60.6636706846161,23.96854622924601,6.161910027467921,11.700835279851265,19.359524466596334,13.338132818395447,0.0,0.0,11.651573523323577,18.62457247954189,6.161910027467921,71.7905736680101,0.0,0.0,5.733667477162185,0.0,0.0,7.368827530443599,27.91408354670282,22.20122871485517,5.917906046161393,11.126902983393991,60.6636706846161,0.0,0.0,0.0,100.62000000000002,25.038968098246713,19.359524466596334,0.0,19.00355327331994,0.0,11.126902983393991,0.0,0.0,60.6636706846161,0.0,5.733667477162185,12.59051666036785,0.0,21.798266601023634,9.396375909944632,7.59589163468673,-2.9975747984378938,18.266483561890986,0.12133133345930958,0.0,-3.7990686807130256,0.2777777777777778,24,4,5,0,0,0,2,0,2,3,3,6,8,0,0,0,2,2.7278000000000002,94.08550000000005,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL409713,C[C@H](CP(=O)(O)[C@H]1CCCN1C(=O)OCc1ccccc1)C(=O)O,12.562903631761856,-3.8115761824277037,12.562903631761856,0.0874525751658688,0.7605487462245883,355.327,333.15100000000007,355.11847405399993,132,0,0.4103115158661412,-0.4810222582742431,0.4810222582742431,0.4103115158661412,1.375,2.0416666666666665,2.6666666666666665,31.177676440080464,10.222927717590142,2.4305280103109546,-2.2823305971665717,2.5270911779911955,-2.366474621168618,7.583305424342475,-0.13993865334534408,1.9935622422849737,634.7146232058377,17.742276208189782,13.498833334115407,14.393260525115323,11.309367635193633,7.826447640982017,9.740449324180126,6.033905853909965,8.506390613357217,4.083496467774129,6.622805491088658,2.775930669846281,5.191626489695404,-1.8499999999999996,231154.40057454305,18.488108588461948,7.8143598615916945,4.583967267826596,140.23615387234426,14.73680195139323,12.389811198202791,0.0,7.368827530443599,0.0,12.062545358890265,14.259495199853628,4.794537184071822,0.0,0.0,37.255572541998674,18.405094737549014,12.706666433380496,5.917906046161393,28.890924604468204,19.431372889333865,0.0,4.899909730850478,5.917906046161393,32.15519164374543,12.706666433380496,35.89528683400505,0.0,0.0,0.0,4.794537184071822,0.0,7.368827530443599,45.45198975440429,20.703330387316118,5.917906046161393,25.328831937239638,30.33183534230805,0.0,0.0,0.0,104.14,31.132208169185127,19.047534255827447,0.0,12.768791991980839,19.386399651764595,5.563451491696996,11.823646930541102,0.0,30.33183534230805,0.0,9.843390348640755,17.79119539291076,0.0,34.72278995498526,8.936055279081003,0.827108780852919,-2.938266733808346,9.154749518890597,-0.021999846043406324,1.8121660577811374,-3.8115761824277037,0.5,24,2,7,0,1,1,1,0,1,4,2,8,6,0,1,1,2,2.736200000000001,87.84710000000004,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL269997,CC(C)[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,12.077850125412423,-1.05113392566495,12.077850125412423,0.030494563593270296,0.6653490097901064,357.4750000000001,334.29100000000005,357.139864596,132,0,0.32604652196544226,-0.4797086330918155,0.4797086330918155,0.32604652196544226,1.0,1.56,2.08,32.11699735152746,10.000961716187906,2.247546303338892,-2.1920889500746448,2.195759892616203,-2.4603853687717465,7.814011747438792,-0.14133959852330405,2.069109007327638,713.4809417658444,18.396976746569035,14.346233783389703,15.24066097438962,11.87991785310972,8.237965742084041,8.754363521578364,6.355339083130246,6.91168036987738,4.015574844498311,4.846368338710784,2.45951404666296,2.5340496459129533,-2.27,339061.8145867658,19.06002262956505,8.71698542613047,5.358913743150105,153.23024104002718,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,68.44477801553573,22.60826052125238,6.4208216229260096,5.249938029982174,14.69560176298435,24.505274165316344,0.0,5.316788604006331,5.917906046161393,31.560074881437394,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,19.410925891078243,54.59730361615449,0.0,11.126902983393991,0.0,66.4,17.261084147081984,14.69560176298435,0.0,18.24590739843891,0.0,16.690354475090988,0.0,0.0,68.44477801553573,17.94557775201932,0.0,0.0,4.23798963345676,23.558395253217654,11.448609730451743,3.023258684340485,-1.3756032115539272,16.69128959424072,0.23088892038296804,3.740726951019159,0.0,0.3,25,2,4,0,0,0,2,0,2,3,3,5,7,0,0,0,2,3.419900000000002,102.76050000000005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL257229,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)C1CCC1,12.270627903190203,-1.0281215957329766,12.270627903190203,0.2512970836482735,0.6539067363020904,369.48600000000016,346.3020000000001,369.139864596,136,0,0.32604652197479106,-0.47970863309180356,0.47970863309180356,0.32604652197479106,1.0384615384615385,1.6538461538461537,2.1923076923076925,32.11699745141775,9.820337903267296,2.316237436304747,-2.301341585732264,2.319735328324373,-2.473976880606013,7.814079722808457,-0.14144657609499658,1.6391131057798158,756.585474414131,18.518297090128673,14.467554126949347,15.361981317949262,12.541713895658194,8.899761784632517,9.416159564126838,6.802305462442698,7.358646749189831,4.980449799499474,5.636595521067784,3.1264050623651345,3.4990830586150996,-2.2699999999999996,619281.761908085,18.518978916304615,8.407228590928527,4.465354345276415,158.5893520008946,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,61.018125239080504,35.4499037671044,6.4208216229260096,5.249938029982174,14.69560176298435,24.505274165316347,0.0,5.316788604006331,5.917906046161393,36.97506535083417,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,24.825916360475023,54.59730361615449,0.0,11.126902983393991,0.0,66.4,17.261084147081984,14.69560176298435,0.0,18.24590739843891,0.0,35.95281934386902,0.0,0.0,54.59730361615449,17.94557775201932,0.0,0.0,4.369378522345648,23.834699265563334,11.688262508229519,3.0582938054648645,-1.0519427334738058,16.81660428817338,3.340259899252616,0.0,0.0,0.3333333333333333,26,2,4,1,0,1,2,0,2,3,3,5,7,1,0,1,3,3.564000000000002,105.26350000000006,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL269996,CC[C@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,12.236739014301312,-1.04613817736563,12.236739014301312,0.08142048951919634,0.618327950507311,371.50200000000007,346.3020000000001,371.15551466,138,0,0.3260465219701057,-0.4797086330918095,0.4797086330918095,0.3260465219701057,1.0384615384615385,1.6153846153846154,2.1538461538461537,32.116997427525085,9.996256028870016,2.257128409062254,-2.205109338185911,2.1982188588335556,-2.462640922448433,7.814030584946058,-0.14135593945795552,2.05526947909386,730.6812264420726,19.10408352775558,15.053340564576251,15.947767755576166,12.417922655570505,8.775970544544826,9.292368324039147,6.496854321930529,7.053195608677663,4.567047915727743,5.310517523618133,2.6384378046537016,2.9237919145815883,-2.27,591634.1768207838,20.046953220131243,9.433790033496152,5.36242907444954,159.59518315442378,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,74.86559963846176,22.60826052125238,6.4208216229260096,5.249938029982174,14.69560176298435,24.505274165316344,0.0,5.316788604006331,5.917906046161393,37.9808965043634,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,25.831747514004253,54.59730361615449,0.0,11.126902983393991,0.0,66.4,17.261084147081984,14.69560176298435,0.0,18.24590739843891,0.0,23.111176098016994,0.0,0.0,68.44477801553573,17.94557775201932,0.0,0.0,4.318128522345648,23.78682503716827,11.553582724278904,3.0302732102276315,-1.3017648706620144,16.727160142766945,1.0391067588185057,3.9022440306116697,0.0,0.3333333333333333,26,2,4,0,0,0,2,0,2,3,3,5,8,0,0,0,2,3.8100000000000023,107.37750000000005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL271225,CC(C)C[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,12.1718779031902,-1.0457720586959403,12.1718779031902,0.23444381456286223,0.618327950507311,371.50200000000007,346.3020000000001,371.15551466,138,0,0.32604652075343,-0.47970863309505546,0.47970863309505546,0.32604652075343,1.0,1.5769230769230769,2.1153846153846154,32.116996859434906,10.001075877589779,2.2375151907911777,-2.184334201994214,2.1961718952694693,-2.452300670942628,7.813802986302945,-0.14126568850066185,2.0317175638763483,728.6812264420727,19.10408352775558,15.053340564576251,15.947767755576166,12.363081100704113,8.721128989678434,9.237526769172755,6.811831723687156,7.435178985104428,4.11278471136473,4.55811192225515,2.7211365177795055,3.2173091383852848,-2.27,522160.41685556615,20.046953220131243,9.433790033496152,5.915905123870041,159.59518315442378,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,68.44477801553573,29.02908214417839,6.4208216229260096,5.249938029982174,14.69560176298435,24.505274165316344,0.0,5.316788604006331,5.917906046161393,37.9808965043634,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,25.831747514004253,54.59730361615449,0.0,11.126902983393991,0.0,66.4,17.261084147081984,14.69560176298435,0.0,12.328001352277514,12.338727669087403,16.690354475090988,0.0,0.0,68.44477801553573,17.94557775201932,0.0,0.0,4.282526670493796,23.704770127241336,11.539066394598883,3.030842298435574,-1.0666998353886463,16.727437448133536,0.8386661566517128,3.998946295389366,0.0,0.3333333333333333,26,2,4,0,0,0,2,0,2,3,3,5,8,0,0,0,2,3.8100000000000023,107.37750000000005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL401397,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc(-c2ccccc2)c1)C(=O)O,12.28603438832425,-1.0480101515915001,12.28603438832425,0.07795072009982085,0.618327950507311,371.50200000000007,346.3020000000001,371.15551466,138,0,0.3260465250809205,-0.4797086330835615,0.4797086330835615,0.3260465250809205,1.0769230769230769,1.7307692307692308,2.3461538461538463,32.11699742752563,9.986024434322365,2.258068421773532,-2.206184935966927,2.207362382828736,-2.4627082904236244,7.814030602831595,-0.14135609305832064,2.129265992353683,747.9312264420726,19.10408352775558,15.053340564576251,15.947767755576166,12.417922655570505,8.775970544544826,9.292368324039147,6.500308645624477,7.05664993237161,4.54009430846132,5.283563916351711,2.683022985195883,2.9683770951237696,-2.27,585612.7992796632,20.046953220131243,9.433790033496152,5.36242907444954,159.59518315442378,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,74.86559963846176,22.60826052125238,6.4208216229260096,5.249938029982174,14.69560176298435,24.505274165316344,0.0,5.316788604006331,5.917906046161393,37.9808965043634,0.0,60.160755107851486,0.0,11.126902983393991,5.316788604006331,0.0,0.0,12.628789148012991,28.274791271274196,16.00989599106965,5.917906046161393,25.831747514004253,54.59730361615449,0.0,11.126902983393991,0.0,66.4,17.261084147081984,14.69560176298435,0.0,18.24590739843891,0.0,23.111176098016994,0.0,0.0,68.44477801553573,17.94557775201932,0.0,0.0,4.32834424825013,23.902616764732112,11.615804865679054,2.945373145334215,-1.3086730434756013,16.639080000525002,1.0289645910315866,3.9040449834790563,0.0,0.3333333333333333,26,2,4,0,0,0,2,0,2,3,3,5,8,0,0,0,2,3.8100000000000023,107.37750000000004,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
